19.5	33.74163	3.713991	0	0	False
19.5	33.74163	3.9167	0	0	False
19.5	33.74163	4.118366	0	0	False
19.5	33.74163	4.321064	0	0	False
19.5	33.74163	4.523424	0	0	False
19.5	33.74163	4.725352	0	0	False
19.5	33.74163	4.928889	0	0	False
19.5	33.74163	5.131256	0	0	False
19.5	33.74163	5.333164	0	0	False
19.5	33.74163	5.535183	0	0	False
19.5	33.74163	5.73884	0	0	False
19.5	34.07399	5.949019	0	0	False
19.50664	35.02186	6.161413	0.106875	0	False
19.52789	35.70313	6.366274	0	0	False
19.55625	36.17268	6.581663	0.6509583	0	False
19.5991	36.3608	6.785464	1	0	False
19.6213	36.39389	7.008351	0.5853658	0	False
20.19032	37.03999	7.210621	0.2858005	0	False
21.20826	38.00587	7.412766	0.8921534	0	False
22.40143	38.67575	7.614771	0.8500006	0	False
24.73194	39.36438	7.816064	0.2443783	0	False
27.51691	39.98389	8.018087	0	0	False
30.30111	40.59707	8.238055	0.1331973	0	False
32.66857	41.01719	8.442762	0.04285324	0	False
34.77779	41.32217	8.645043	0	0	False
36.65118	41.5445	8.846769	0.2022726	0	False
38.30705	41.60489	9.050044	0.3031299	0	False
39.72227	41.55196	9.253604	0	0	False
40.91162	41.50305	9.459131	0	0	False
42.80179	41.42534	9.672653	0	0	False
44.92892	41.33789	9.874686	0	0	False
47.14484	41.24682	10.07646	0	0	False
49.50792	41.1497	10.27708	0	0	False
51.64613	41.06182	10.48039	0	0	False
53.54181	40.98393	10.68342	0	0	False
55.18888	40.91625	10.88557	0	0	False
56.59352	40.84185	11.08815	0.002651993	0	False
57.83838	40.75212	11.3079	0.1983888	0	False
58.78964	40.61991	11.517	0.8325141	0	False
59.44174	40.37077	11.72738	1	0	False
59.8231	40.07453	11.95089	1	0	False
59.94743	39.89839	12.17768	1	0	False
60.1218	39.25243	12.38986	0.4159687	0	False
60.38511	37.57115	12.59624	0.6298027	0	False
60.34976	35.88401	12.80311	1	0	False
59.80404	34.13594	13.01343	0.4848676	0	False
58.69708	31.5128	13.21948	-0.2192898	0	False
57.6426	28.64905	13.42383	-0.1152987	0	False
56.67162	25.77261	13.62477	-0.2019663	0	False
55.89635	22.83492	13.82845	-0.8132172	0	False
55.77737	19.82009	14.03024	-1	0	False
56.50418	16.87717	14.2331	-1	0	False
57.52997	14.15581	14.43553	0.3042339	0	False
58.7319	11.11893	14.65243	0.6402823	0	False
59.33054	8.167478	14.85361	0.7412157	0	False
59.42562	5.142255	15.05557	0	0	False
59.42584	2.266709	15.257	-0.6055605	0	False
59.86647	-0.3376217	15.46069	-0.8983138	0	False
60.79684	-2.690785	15.67393	0.3012042	0	False
61.46659	-4.763489	15.8788	0.4000099	0	False
61.85604	-6.615561	16.08122	0	0	False
62.05225	-7.589901	16.28769	0	0	False
62.06344	-7.645442	16.48835	0	0	False
62.06344	-7.64542	16.69213	0	0	False
61.99707	-7.315825	16.89312	0	0	False
61.91777	-6.922078	17.09412	0	0	False
61.83821	-6.526927	17.29636	0	0	False
61.75863	-6.131791	17.49669	0	0	False
61.679	-5.736336	17.69836	0	0	False
61.59962	-5.342135	17.89974	0	0	False
61.52018	-4.947696	18.10105	0	0	False
61.44035	-4.551354	18.30312	0	0	False
61.36085	-4.156628	18.50456	0	0	False
61.28119	-3.761176	18.70624	0	0	False
61.19724	-3.344349	18.91906	0	0	False
61.10691	-2.89597	19.15002	0	0	False
61.0228	-2.478335	19.36165	0	0	False
60.93542	-2.044555	19.58327	0	0	False
60.84858	-1.613351	19.802	0	0	False
60.76622	-1.204503	20.01014	0	0	False
60.68589	-0.8056904	20.21365	0	0	False
60.60646	-0.4114061	20.41461	0	0	False
60.52665	-0.01521606	20.61624	0	0	False
60.4464	0.3831649	20.81992	0	0	False
60.36274	0.7984282	21.03246	0	0	False
60.28285	1.194947	21.23431	0	0	False
60.20324	1.590096	21.43581	0	0	False
60.12368	1.984993	21.63655	0	0	False
60.04445	2.37834	21.83732	0	0	False
59.96455	2.775051	22.0399	0	0	False
59.88431	3.173436	22.24312	0	0	False
59.80462	3.569089	22.44497	0	0	False
59.72504	3.964235	22.64652	0	0	False
59.64508	4.361125	22.84883	0	0	False
59.56556	4.755926	23.05017	0	0	False
59.48494	5.163031	23.25781	0	0	False
59.40485	5.575747	23.46774	0	0	False
59.32083	6.002857	23.68811	0	0	False
59.21919	6.517657	23.949	0	0	False
59.13702	6.934308	24.1618	0	0	False
59.05821	7.33024	24.36406	0	0	False
58.96854	7.769155	24.59021	0	0	False
58.88771	8.169115	24.79416	0	0	False
58.80758	8.565616	24.99605	0	0	False
58.72728	8.9629	25.19868	0	0	False
58.64386	9.375676	25.41153	0	0	False
58.57988	9.692305	25.62272	0	0	False
58.57988	9.692305	25.83391	-0.0508086	0	False
58.57988	9.692305	26.04539	-0.6751516	0	False
58.57988	9.69231	26.2439	-0.6755036	0	False
58.57988	9.692312	26.46333	-0.9318907	0	False
58.57988	9.692317	26.66521	-1	0	False
58.57988	9.692318	26.86749	-0.5973895	0	False
58.57988	9.692317	27.06883	0	0	False
58.57988	9.692318	27.27005	0	0	False
58.57988	9.692316	27.47266	-0.2000091	0	False
58.57986	9.692312	27.67807	-0.8178396	0	False
58.57986	9.692309	27.88438	-1	0	False
58.57985	9.6923	28.11355	0.2582979	0	False
58.57983	9.692294	28.32024	0.8813527	0	False
58.57983	9.692296	28.52174	1	0	False
58.57983	9.692295	28.72907	1	0	False
58.57984	9.692295	28.94213	1	0	False
58.57984	9.692297	29.15194	1	0	False
58.57983	9.692306	29.38471	0.6559517	0	False
58.59676	9.609507	29.58685	0.04853478	0	False
58.79574	8.615232	29.79133	0	0	False
59.06046	7.292384	30.00785	0	0	False
59.5134	5.013094	30.2127	0	0	False
60.13143	1.902653	30.42611	0	0	False
60.71234	-1.249336	30.63798	0.4884705	0	False
60.97242	-4.226779	30.83902	0	0	False
61.14161	-7.005645	31.04042	0	0	False
61.29734	-9.563867	31.24326	0	0	False
61.49982	-11.86798	31.44526	-0.3057855	0	False
61.83181	-13.90867	31.64672	-0.4062525	0	False
