19,5	33,74163	5,603745	0	0	False
19,5	33,74163	5,748927	0	0	False
19,5	33,74163	5,905001	0	0	False
19,5	33,74163	6,107115	0	0	False
19,5	33,74163	6,285361	0	0	False
19,5	33,74163	6,475298	0	0	False
19,5	33,74163	6,653286	0	0	False
19,5	33,74163	6,832526	0	0	False
19,5	33,74163	7,000475	0	0	False
19,5	33,74163	7,190386	0	0	False
19,5	33,74163	7,369017	0	0	False
19,5	33,74163	7,525032	0	0	False
19,5	33,74163	7,703499	0	0	False
19,5	33,74163	7,848282	0	0	False
19,5	33,74163	7,982366	0	0	False
19,5	33,74163	8,116656	0	0	False
19,49998	35,01981	8,283981	0	-0,5449044	False
19,49994	36,22151	8,429439	0	-0,5545873	False
19,49981	37,6408	8,598228	0	-0,409344	False
19,49965	39,24907	8,789536	0,04139434	-0,2931494	False
19,52408	41,60324	8,988859	0,09949167	-0,835391	False
19,62001	44,12593	9,157104	0,3125151	-1	False
19,88552	46,61597	9,324224	0,3415638	-0,8644396	False
20,32381	49,07925	9,491997	0	0	False
20,80091	51,60685	9,669854	0	0	False
21,17509	53,58999	9,813674	-0,02202857	0	False
21,53148	55,5252	9,958753	-0,02202857	0	False
21,85983	57,3841	10,10329	-0,1382232	0	False
22,12289	59,14545	10,24501	-0,2931494	0	False
22,27477	60,83834	10,385	-0,4287098	0	False
22,29029	62,52193	10,52982	-0,3028322	0	False
22,22533	64,15872	10,67654	0	0	False
22,16003	65,6974	10,82042	0	0	False
22,09451	67,30044	10,97806	0,02202857	0	False
22,04184	68,70678	11,1226	0	0	False
21,96035	69,18493	11,26762	0	0	False
21,87797	69,28387	11,42442	0	0	False
21,80546	69,2364	11,57841	0	0	False
21,90635	69,36853	11,72367	0	0	False
22,26143	69,47136	11,86823	0	0	False
22,89664	69,64034	12,01363	0	0	False
23,62232	69,79099	12,15914	-0,070443	0	False
23,74465	69,86411	12,30495	-0,070443	0	False
23,63367	70,0387	12,44979	-0,070443	0	False
23,62798	70,03979	12,59121	-0,070443	0	False
23,59993	69,99114	12,73009	-0,070443	0	False
23,60333	69,95881	12,8746	-0,02202857	0	False
23,62415	69,96866	13,01932	0	0	False
23,61137	70,00885	13,16543	0	0	False
23,57352	69,99447	13,31116	0	0	False
23,56485	70,00782	13,4677	0	0	False
23,5736	70,01391	13,62483	0	0	False
23,56457	70,01825	13,78085	0,3706124	0	False
23,87047	69,97144	13,98339	0,6223675	-0,6030017	False
23,88473	69,32896	14,22851	0,6030017	-0,835391	False
23,83459	68,65954	14,48235	0,6030017	-0,7579279	False
23,06836	69,55833	14,68584	0,5933188	-0,6707819	False
20,86708	70,35292	14,8634	0,5352215	-0,5352215	False
19,0901	70,30713	15,00805	0,3802953	0	False
18,49795	70,07253	15,15278	0,070443	0	False
18,63703	69,31449	15,29718	0	0	False
19,35241	68,84975	15,44324	0	0	False
20,14049	68,69482	15,58459	0	0	False
21,07579	68,90056	15,72465	0	0	False
22,25526	69,47292	15,86969	0	0	False
23,52171	70,18903	16,01477	0	0	False
24,07077	70,90865	16,17116	0	0	False
24,36657	72,09026	16,3162	0	-0,8547567	False
24,68543	74,02785	16,46094	0	-1	False
24,79178	76,18201	16,60788	0	-1	False
24,83888	78,7112	16,77532	0	-1	False
24,7911	81,19778	16,94217	0,2737836	-0,5836359	False
24,90188	83,30592	17,08584	0,409344	0	False
25,20864	85,37956	17,23047	0,3996611	0	False
25,6537	87,37051	17,3756	0	0	False
26,10497	89,29826	17,52127	0	0	False
26,57906	91,14227	17,6668	1	0	False
27,30208	92,82011	17,81232	1	0	False
28,30347	94,25517	17,957	1	0	False
29,52355	95,41354	18,10194	1	0	False
30,90508	96,19611	18,24343	1	0	False
31,7212	96,42758	18,38188	1	0	False
32,52927	97,08208	18,53934	0,5352215	-0,6804648	False
31,1528	97,61906	18,68249	0,3512467	-1	False
28,42448	97,37196	18,83043	0,2834665	-1	False
24,75996	94,29592	19,06647	0,1963205	-1	False
24,95052	90,50214	19,33437	0,1963205	-1	False
27,31494	89,43924	19,55744	0,1091745	-1	False
